Effective Date,County,Trade Title,Region,Type,Class,Base Wage,Foreman Wage,OT M-F,OT Sa,OT Su,OT Hol,H/W,Pension,Vacation,Training,Other Fringe Benefit
8/15/2018,St. Clair,ELECTRIC PWR LINEMAN,All,ALL,,50.70,53.15,1.5,1.5,2,2,7.99,14.21,0.00,0.51,0.00
8/15/2018,St. Clair,ELECTRIC PWR TRK DRV,All,ALL,,35.99,53.15,1.5,1.5,2,2,5.68,10.08,0.00,0.36,0.00
12/14/2018,St. Clair,ELECTRICIAN,All,ALL,,39.79,42.18,1.5,1.5,2,2,7.99,11.04,0.00,1.00,2.39
4/5/2019,St. Clair,ELECTRONIC SYS TECH,All,BLD,,33.52,35.52,1.5,1.5,2,2,3.65,9.76,0.00,0.40,0.00
8/15/2018,St. Clair,ELEVATOR CONSTRUCTOR,All,BLD,,48.54,54.61,2,2,2,2,15.43,16.61,3.88,0.61,0.00
8/15/2018,St. Clair,FLOOR LAYER,All,BLD,,33.43,34.18,1.5,1.5,2,2,7.25,9.25,0.00,0.50,0.00
3/1/2019,St. Clair,GLAZIER,All,BLD,,35.91,37.91,2,2,2,2,5.81,14.92,0.00,0.68,0.00
11/16/2018,St. Clair,HT/FROST INSULATOR,ALL,BLD,,38.70,39.70,1.5,1.5,2,2,10.26,12.21,3.90,0.70,0.00
4/5/2019,St. Clair,IRON WORKER,All,ALL,,32.25,34.45,1.5,1.5,2,1.5,9.71,16.25,0.00,0.42,0.00
4/5/2019,St. Clair,LABORER,N,ALL,,31.44,31.94,1.5,1.5,2,2,8.25,14.05,0.00,0.80,0.00
4/5/2019,St. Clair,LABORER,S,ALL,,29.05,29.55,1.5,1.5,2,2,7.28,17.41,0.00,0.80,0.00
8/15/2018,St. Clair,MACHINIST,All,BLD,,48.38,50.88,1.5,1.5,2,2,7.23,8.95,1.85,1.47,0.00
8/15/2018,St. Clair,MARBLE FINISHERS,ALL,BLD,,27.48,0.00,1.5,1.5,2,2,6.45,5.70,0.00,0.58,
8/15/2018,St. Clair,MARBLE MASON,All,BLD,,33.13,33.13,1.5,1.5,2,2,8.75,12.44,0.00,0.15,0.00
8/15/2018,St. Clair,MILLWRIGHT,All,ALL,,38.85,40.35,1.5,1.5,2,2,7.25,9.25,0.00,0.50,0.00
12/7/2018,St. Clair,OPERATING ENGINEER,All,BLD,1,37.70,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,St. Clair,OPERATING ENGINEER,All,BLD,2,36.57,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,St. Clair,OPERATING ENGINEER,All,BLD,3,32.09,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,St. Clair,OPERATING ENGINEER,All,BLD,4,32.15,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,St. Clair,OPERATING ENGINEER,All,BLD,5,31.82,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,St. Clair,OPERATING ENGINEER,All,BLD,6,40.25,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,St. Clair,OPERATING ENGINEER,All,BLD,7,40.55,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,St. Clair,OPERATING ENGINEER,All,BLD,8,40.83,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,St. Clair,OPERATING ENGINEER,All,BLD,9,38.70,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
12/21/2018,St. Clair,OPERATING ENGINEER,All,HWY,1,36.20,39.20,1.5,1.5,2,2,12.35,18.00,1.00,1.00,0.00
8/15/2018,St. Clair,OPERATING ENGINEER,All,HWY,2,35.07,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,St. Clair,OPERATING ENGINEER,All,HWY,3,30.59,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,St. Clair,OPERATING ENGINEER,All,HWY,4,30.65,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,St. Clair,OPERATING ENGINEER,All,HWY,5,30.32,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
4/5/2019,St. Clair,OPERATING ENGINEER,All,HWY,6,38.75,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,St. Clair,OPERATING ENGINEER,All,HWY,7,39.05,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,St. Clair,OPERATING ENGINEER,All,HWY,8,39.33,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,St. Clair,OPERATING ENGINEER,All,HWY,9,37.20,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
4/5/2019,St. Clair,PAINTER,All,BLD,,31.25,32.75,1.5,1.5,2,2,5.90,10.52,0.00,0.70,0.00
8/15/2018,St. Clair,PAINTER,All,HWY,,32.45,33.95,1.5,1.5,2,2,5.90,10.52,0.00,0.70,0.00
8/15/2018,St. Clair,PAINTER OVER 30FT,All,BLD,,32.25,33.75,1.5,1.5,2,2,5.90,10.52,0.00,0.70,0.00
8/15/2018,St. Clair,PAINTER PWR EQMT,All,BLD,,32.25,33.75,1.5,1.5,2,2,5.90,10.52,0.00,0.70,0.00
8/15/2018,St. Clair,PAINTER PWR EQMT,All,HWY,,33.45,34.95,1.5,1.5,2,2,5.90,10.52,0.00,0.70,0.00
8/15/2018,St. Clair,PILEDRIVER,All,ALL,,38.85,40.35,1.5,1.5,2,2,7.25,9.25,0.00,0.50,0.00
12/7/2018,St. Clair,PIPEFITTER,NW,BLD,,40.00,44.00,1.5,1.5,2,2,8.04,9.00,0.00,1.55,0.00
8/15/2018,St. Clair,PIPEFITTER,SE,BLD,,39.05,41.55,1.5,1.5,2,2,9.00,6.00,0.00,1.25,0.00
8/15/2018,St. Clair,PLASTERER,All,BLD,,32.50,34.00,1.5,1.5,2,2,9.95,9.40,0.00,0.40,0.00
8/15/2018,St. Clair,PLUMBER,NW,BLD,,39.10,41.60,1.5,1.5,2,2,7.45,7.75,0.00,1.00,0.00
4/5/2019,St. Clair,PLUMBER,SE,BLD,,39.05,41.55,1.5,1.5,2,2,9.00,6.00,0.00,1.25,0.00
11/16/2018,St. Clair,ROOFER,All,BLD,,32.70,34.70,1.5,1.5,1.5,2,9.00,10.05,0.00,0.39,0.00
4/5/2019,St. Clair,SHEETMETAL WORKER,All,ALL,,34.27,35.77,1.5,1.5,2,2,9.25,8.84,2.06,0.54,0.00
8/15/2018,St. Clair,SPRINKLER FITTER,ALL,BLD,,42.31,45.31,1.5,2,2,2,8.72,12.95,0.00,1.10,
8/15/2018,St. Clair,TERRAZZO FINISHER,ALL,BLD,,31.24,0.00,1.5,1.5,2,2,6.45,4.37,0.00,0.42,
8/15/2018,St. Clair,TERRAZZO MASON,ALL,BLD,,32.53,32.83,1.5,1.5,2,2,6.45,5.87,0.00,0.45,
8/15/2018,St. Clair,TRUCK DRIVER,All,ALL,1,37.16,,1.5,1.5,2,2,11.65,6.35,0.00,0.25,1.00
8/15/2018,St. Clair,TRUCK DRIVER,All,ALL,2,36.77,,1.5,1.5,2,2,11.16,7.10,0.00,0.25,0.00
8/15/2018,St. Clair,TRUCK DRIVER,All,ALL,3,37.98,,1.5,1.5,2,2,11.65,6.35,0.00,0.25,0.00
8/15/2018,St. Clair,TRUCK DRIVER,All,ALL,4,37.36,,1.5,1.5,2,1.5,12.16,6.10,0.00,0.25,0.00
8/15/2018,St. Clair,TRUCK DRIVER,ALL,ALL,5,38.35,40.15,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,St. Clair,TRUCK DRIVER,ALL,O&C,1,29.01,32.12,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,St. Clair,TRUCK DRIVER,ALL,O&C,2,29.42,32.12,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,St. Clair,TRUCK DRIVER,ALL,O&C,3,29.64,32.12,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,St. Clair,TRUCK DRIVER,ALL,O&C,4,29.89,32.12,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,St. Clair,TRUCK DRIVER,ALL,O&C,5,30.68,32.12,1.5,1.5,2,2,12.16,6.10,0.00,0.25,
8/15/2018,Stark,ASBESTOS ABT-GEN,E,BLD,,30.94,31.94,1.5,1.5,2,2,8.20,14.74,0.00,0.80,0.00
8/15/2018,Stark,ASBESTOS ABT-GEN,E,HWY,,33.73,34.28,1.5,1.5,2,2,8.20,14.74,0.00,0.80,0.00
8/15/2018,Stark,ASBESTOS ABT-GEN,W,BLD,,30.14,31.14,1.5,1.5,2,2,8.92,14.66,0.00,0.80,0.00
8/15/2018,Stark,ASBESTOS ABT-GEN,W,HWY,,29.69,30.44,1.5,1.5,2,2,8.92,14.32,0.00,0.80,0.00
11/5/2018,Stark,ASBESTOS ABT-MEC,All,BLD,,32.78,35.28,1.5,1.5,2,2,12.92,11.82,0.00,0.72,0.00
8/15/2018,Stark,BOILERMAKER,All,BLD,,40.00,43.00,2,2,2,2,7.07,18.19,0.00,0.40,0.00
8/15/2018,Stark,BRICK MASON,All,BLD,,39.79,40.79,1.5,1.5,2,2,10.25,10.40,0.00,0.87,0.00
4/5/2019,Stark,CARPENTER,All,BLD,,33.00,36.30,1.5,1.5,2,2,10.61,17.90,0.00,0.73,0.00
12/21/2018,Stark,CARPENTER,ALL,HWY,,35.15,36.90,1.5,1.5,2,2,10.83,17.89,0.00,0.73,
8/15/2018,Stark,CEMENT MASON,All,ALL,,37.70,39.02,1.5,1.5,2,2,10.35,14.93,0.00,0.50,0.00
8/15/2018,Stark,CERAMIC TILE FNSHER,All,BLD,,35.25,35.25,1.5,1.5,2,2,10.35,6.86,0.00,0.79,0.00
8/15/2018,Stark,COMMUNICATION TECH,N,BLD,,35.00,36.50,1.5,1.5,2,2,14.92,13.41,1.50,0.72,0.00
8/15/2018,Stark,ELECTRIC PWR EQMT OP,All,ALL,,45.09,56.52,1.5,1.5,2,2,7.10,12.62,0.00,0.45,0.00
8/15/2018,Stark,ELECTRIC PWR GRNDMAN,All,ALL,,30.81,56.52,1.5,1.5,2,2,6.67,8.62,0.00,0.31,0.00
8/15/2018,Stark,ELECTRIC PWR LINEMAN,All,ALL,,50.11,56.52,1.5,1.5,2,2,7.25,14.03,0.00,0.50,0.00
8/15/2018,Stark,ELECTRIC PWR TRK DRV,All,ALL,,32.32,56.52,1.5,1.5,2,2,6.72,9.05,0.00,0.32,0.00
8/15/2018,Stark,ELECTRICIAN,N,BLD,,41.95,45.73,1.5,1.5,2,2,15.72,18.29,4.00,1.20,0.00
8/15/2018,Stark,ELECTRICIAN,S,BLD,,36.51,39.01,1.5,1.5,2,2,7.65,12.74,0.00,0.80,0.00
8/15/2018,Stark,ELECTRONIC SYS TECH,S,BLD,,28.25,30.25,1.5,1.5,2,2,7.35,12.00,0.00,0.40,0.00
8/15/2018,Stark,ELEVATOR CONSTRUCTOR,All,BLD,,44.78,50.38,2,2,2,2,15.43,16.61,3.58,0.61,0.00
8/15/2018,Stark,GLAZIER,All,BLD,,35.37,37.37,1.5,1.5,1.5,2,11.85,8.30,0.00,1.25,0.00
11/5/2018,Stark,HT/FROST INSULATOR,All,BLD,,43.70,46.20,1.5,1.5,2,2,12.92,13.16,0.00,0.72,0.00
8/15/2018,Stark,IRON WORKER,NE,ALL,,41.75,45.93,2,2,2,2,11.81,22.72,0.00,0.85,0.00
8/15/2018,Stark,IRON WORKER,SW,BLD,,32.41,34.31,1.5,1.5,2,2,10.66,15.47,0.00,0.54,
8/15/2018,Stark,IRON WORKER,SW,HWY,,36.82,38.82,1.5,1.5,2,2,10.66,15.47,0.00,0.64,
8/15/2018,Stark,LABORER,E,BLD,,29.94,30.94,1.5,1.5,2,2,8.20,14.74,0.00,0.80,0.00
8/15/2018,Stark,LABORER,E,HWY,,32.73,33.28,1.5,1.5,2,2,8.20,14.74,0.00,0.80,0.00
4/5/2019,Stark,LABORER,W,BLD,,29.14,30.14,1.5,1.5,2,2,8.92,14.66,0.00,0.80,0.00
8/15/2018,Stark,LABORER,W,HWY,,28.16,28.91,1.5,1.5,2,2,8.52,13.73,0.00,0.80,
8/15/2018,Stark,"LABORER, SKILLED",All,BLD,,29.14,30.14,1.5,1.5,2,2,8.92,14.66,0.00,0.80,0.00
4/5/2019,Stark,"LABORER, SKILLED",All,HWY,,28.69,29.44,1.5,1.5,2,2,8.92,14.32,0.00,0.80,0.00
8/15/2018,Stark,LATHER,All,BLD,,33.00,36.30,1.5,1.5,2,2,10.61,17.90,0.00,0.73,0.00
8/15/2018,Stark,MACHINERY MOVER,SW,HWY,,36.82,38.82,1.5,1.5,2,2,10.66,15.47,0.00,0.64,
8/15/2018,Stark,MACHINIST,All,BLD,,48.38,50.88,1.5,1.5,2,2,7.23,8.95,1.85,1.47,0.00
8/15/2018,Stark,MARBLE FINISHERS,All,BLD,,35.25,35.25,1.5,1.5,2,2,10.35,6.86,0.00,0.79,0.00
8/15/2018,Stark,MARBLE MASON,All,BLD,,38.07,39.07,1.5,1.5,2,2,10.35,9.02,0.00,0.84,0.00
8/15/2018,Stark,MILLWRIGHT,All,BLD,,39.38,43.32,1.5,1.5,2,2,11.31,16.25,0.00,0.70,0.00
12/21/2018,Stark,MILLWRIGHT,ALL,HWY,,39.38,43.32,1.5,1.5,2,2,11.31,16.25,0.00,0.70,
8/15/2018,Stark,OPERATING ENGINEER,All,BLD,1,40.01,43.01,1.5,1.5,2,2,10.00,19.73,0.00,3.30,0.00
8/15/2018,Stark,OPERATING ENGINEER,All,BLD,2,37.07,43.01,1.5,1.5,2,2,10.00,19.73,0.00,3.30,0.00
8/15/2018,Stark,OPERATING ENGINEER,All,BLD,3,32.21,43.01,1.5,1.5,2,2,10.00,19.73,0.00,3.30,0.00
6/14/2019,Stark,OPERATING ENGINEER,All,HWY,1,40.02,43.02,1.5,1.5,2,2,10.00,19.73,0.00,3.30,0.00
6/14/2019,Stark,OPERATING ENGINEER,All,HWY,2,37.08,43.02,1.5,1.5,2,2,10.00,19.73,0.00,3.30,0.00
8/15/2018,Stark,OPERATING ENGINEER,All,HWY,3,32.22,43.02,1.5,1.5,2,2,10.00,19.73,0.00,3.30,0.00
8/15/2018,Stark,PAINTER,All,ALL,,36.10,38.10,1.5,1.5,1.5,1.5,11.55,8.20,0.00,1.35,0.00
8/15/2018,Stark,PAINTER SIGNS,ALL,BLD,,33.92,38.09,1.5,1.5,1.5,1.5,2.60,2.71,0.00,0.00,
8/15/2018,Stark,PILEDRIVER,All,BLD,,33.25,36.58,1.5,1.5,2,2,10.61,17.90,0.00,0.73,0.00
12/21/2018,Stark,PILEDRIVER,ALL,HWY,,36.15,37.90,1.5,1.5,2,2,10.83,17.89,0.00,0.73,
8/15/2018,Stark,PIPEFITTER,All,BLD,,39.50,43.85,1.5,1.5,2,2,7.25,12.78,0.00,1.16,0.00
8/15/2018,Stark,PLASTERER,ALL,BLD,,35.30,36.30,1.5,1.5,2,2,8.30,11.98,0.00,0.50,
8/15/2018,Stark,PLUMBER,All,BLD,,36.12,39.37,1.5,1.5,2,2,7.25,14.96,0.00,1.00,0.00
8/15/2018,Stark,ROOFER,All,BLD,,31.50,34.65,1.5,1.5,2,2,9.00,9.70,0.00,0.30,0.00
4/5/2019,Stark,SHEETMETAL WORKER,All,BLD,,36.36,38.18,1.5,1.5,2,2,9.87,19.16,0.00,0.98,0.00
8/15/2018,Stark,SIGN HANGER,SW,HWY,,36.82,38.82,1.5,1.5,2,2,10.66,15.47,0.00,0.64,
8/15/2018,Stark,SPRINKLER FITTER,ALL,BLD,,37.12,39.87,1.5,1.5,2,2,8.42,8.50,0.00,0.35,
8/15/2018,Stark,STEEL ERECTOR,SW,HWY,,36.82,38.82,1.5,1.5,2,2,10.66,15.47,0.00,0.64,
8/15/2018,Stark,STONE MASON,All,BLD,,39.79,40.79,1.5,1.5,2,2,10.25,10.40,0.00,0.87,0.00
8/15/2018,Stark,TERRAZZO FINISHER,All,BLD,,35.25,35.25,1.5,1.5,2,2,10.35,6.86,0.00,0.79,0.00
8/15/2018,Stark,TILE LAYER,All,BLD,,38.07,39.07,1.5,1.5,2,2,10.35,9.02,0.00,0.84,0.00
8/15/2018,Stark,TILE MASON,All,BLD,,38.07,39.07,1.5,1.5,2,2,10.35,9.02,0.00,0.84,0.00
4/5/2019,Stark,TRUCK DRIVER,All,ALL,1,37.06,41.07,1.5,1.5,2,2,12.65,6.12,0.00,0.25,0.00
8/15/2018,Stark,TRUCK DRIVER,All,ALL,2,37.60,41.07,1.5,1.5,2,2,12.65,6.12,0.00,0.25,0.00
8/15/2018,Stark,TRUCK DRIVER,All,ALL,3,37.85,41.07,1.5,1.5,2,2,12.65,6.12,0.00,0.25,0.00
8/15/2018,Stark,TRUCK DRIVER,All,ALL,4,38.20,41.07,1.5,1.5,2,2,12.65,6.12,0.00,0.25,0.00
8/15/2018,Stark,TRUCK DRIVER,All,ALL,5,39.21,41.07,1.5,1.5,2,2,12.65,6.12,0.00,0.25,0.00
8/15/2018,Stark,TRUCK DRIVER,All,O&C,1,29.65,32.86,1.5,1.5,2,2,12.65,6.12,0.00,0.25,0.00
8/15/2018,Stark,TRUCK DRIVER,All,O&C,2,30.08,32.86,1.5,1.5,2,2,12.65,6.12,0.00,0.25,0.00
8/15/2018,Stark,TRUCK DRIVER,All,O&C,3,30.28,32.86,1.5,1.5,2,2,12.65,6.12,0.00,0.25,0.00
8/15/2018,Stark,TRUCK DRIVER,All,O&C,4,30.56,32.86,1.5,1.5,2,2,12.65,6.12,0.00,0.25,0.00
8/15/2018,Stark,TRUCK DRIVER,All,O&C,5,31.37,32.86,1.5,1.5,2,2,12.65,6.12,0.00,0.25,0.00
8/15/2018,Stark,TUCKPOINTER,All,BLD,,39.79,40.79,1.5,1.5,2,2,10.25,10.40,0.00,0.87,0.00
8/15/2018,Stephenson,ASBESTOS ABT-GEN,All,BLD,,41.25,42.25,1.5,1.5,2,2,8.92,19.08,0.00,0.80,0.00
8/15/2018,Stephenson,ASBESTOS ABT-MEC,ALL,BLD,,18.95,0.00,1.5,1.5,2,2,2.70,3.35,0.00,0.00,
8/15/2018,Stephenson,BOILERMAKER,All,BLD,,40.00,43.00,2,2,2,2,7.07,18.19,0.00,0.40,0.00
8/15/2018,Stephenson,BRICK MASON,All,BLD,,41.45,44.20,1.5,1.5,2,2,11.05,14.00,0.00,0.93,0.00
4/5/2019,Stephenson,CARPENTER,All,BLD,,35.54,39.45,1.5,1.5,2,2,11.50,17.05,0.00,0.73,0.00
12/21/2018,Stephenson,CARPENTER,ALL,HWY,,41.77,43.52,1.5,1.5,2,2,11.50,17.05,0.00,0.73,
2/22/2019,Stephenson,CEMENT MASON,All,ALL,,35.05,37.80,1.5,1.5,2,2,10.60,19.56,0.00,0.50,0.00
8/15/2018,Stephenson,CERAMIC TILE FNSHER,All,BLD,,35.05,35.05,1.5,1.5,2,2,10.35,7.11,0.00,0.78,0.00
12/21/2018,Stephenson,COMMUNICATION TECH,All,BLD,,40.25,44.28,1.5,1.5,2,2,13.19,14.20,0.00,0.81,0.00
8/15/2018,Stephenson,ELECTRIC PWR EQMT OP,All,ALL,,42.59,57.95,1.5,1.5,2,2,5.75,13.21,0.00,0.75,0.00
8/15/2018,Stephenson,ELECTRIC PWR EQMT OP,ALL,HWY,,41.45,56.38,1.5,1.5,2,2,5.50,12.87,0.00,0.73,
8/15/2018,Stephenson,ELECTRIC PWR GRNDMAN,All,ALL,,32.86,57.95,1.5,1.5,2,2,5.75,10.20,0.00,0.58,0.00
8/15/2018,Stephenson,ELECTRIC PWR GRNDMAN,ALL,HWY,,32.00,56.38,1.5,1.5,2,2,5.50,9.92,0.00,0.66,
8/15/2018,Stephenson,ELECTRIC PWR LINEMAN,All,ALL,,51.06,57.95,1.5,1.5,2,2,5.75,15.85,0.00,0.90,0.00
8/15/2018,Stephenson,ELECTRIC PWR LINEMAN,ALL,HWY,,49.67,56.38,1.5,1.5,2,2,5.50,15.40,0.00,0.88,
8/15/2018,Stephenson,ELECTRIC PWR TRK DRV,All,ALL,,34.03,57.95,1.5,1.5,2,2,5.75,10.55,0.00,0.60,0.00
8/15/2018,Stephenson,ELECTRIC PWR TRK DRV,ALL,HWY,,33.14,56.38,1.5,1.5,2,2,5.50,10.29,0.00,0.59,
2/22/2019,Stephenson,ELECTRICIAN,All,BLD,,47.00,51.70,1.5,1.5,2,2,13.19,19.38,0.00,0.94,0.00
8/15/2018,Stephenson,ELEVATOR CONSTRUCTOR,All,BLD,,50.47,56.78,2,2,2,2,15.43,16.61,4.04,0.61,0.00
8/15/2018,Stephenson,GLAZIER,All,BLD,,40.03,42.03,1.5,1.5,1.5,1.5,11.90,8.70,0.00,1.25,0.00
8/15/2018,Stephenson,HT/FROST INSULATOR,ALL,BLD,,33.83,36.87,1.5,1.5,2,2,9.10,20.67,0.00,0.48,
4/5/2019,Stephenson,IRON WORKER,All,ALL,,39.39,45.30,2,2,2,2,12.27,25.42,0.00,1.20,0.00
4/5/2019,Stephenson,LABORER,All,BLD,,33.25,34.25,1.5,1.5,2,2,8.92,19.08,0.00,0.80,0.00
4/5/2019,Stephenson,LABORER,All,HWY,,38.40,39.15,1.5,1.5,2,2,8.92,19.08,0.00,0.80,0.00
4/5/2019,Stephenson,"LABORER, SKILLED",All,HWY,,41.25,42.00,1.5,1.5,2,2,8.92,19.08,0.00,0.80,0.00
8/15/2018,Stephenson,LATHER,All,BLD,,40.52,44.98,1.5,1.5,2,2,11.50,17.05,0.00,0.73,0.00
8/15/2018,Stephenson,MACHINIST,All,BLD,,48.38,50.88,1.5,1.5,2,2,7.23,8.95,1.85,1.47,0.00
8/15/2018,Stephenson,MARBLE FINISHERS,All,BLD,,35.05,35.05,1.5,1.5,2,2,10.35,7.11,0.00,0.78,0.00
8/15/2018,Stephenson,MARBLE MASON,All,BLD,,38.00,40.50,1.5,1.5,2,2,10.35,9.14,0.00,0.84,0.00
8/15/2018,Stephenson,MILLWRIGHT,All,BLD,,40.27,44.30,1.5,1.5,2,2,10.55,15.95,0.00,0.70,0.00
8/15/2018,Stephenson,OPERATING ENGINEER,All,BLD,1,46.80,50.80,2,2,2,2,19.65,14.15,2.35,1.30,0.00
8/15/2018,Stephenson,OPERATING ENGINEER,All,BLD,2,46.10,50.80,2,2,2,2,19.65,14.15,2.35,1.30,0.00
8/15/2018,Stephenson,OPERATING ENGINEER,All,BLD,3,43.65,50.80,2,2,2,2,19.65,14.15,2.35,1.30,0.00
8/15/2018,Stephenson,OPERATING ENGINEER,All,BLD,4,41.65,50.80,2,2,2,2,19.65,14.15,2.35,1.30,0.00
8/15/2018,Stephenson,OPERATING ENGINEER,All,BLD,5,50.55,50.80,2,2,2,2,19.65,14.15,2.35,1.30,0.00
8/15/2018,Stephenson,OPERATING ENGINEER,All,BLD,6,49.80,50.80,2,2,2,2,19.65,14.15,2.35,1.30,0.00
8/15/2018,Stephenson,OPERATING ENGINEER,All,BLD,7,46.80,50.80,2,2,2,2,19.65,14.15,2.35,1.30,0.00
11/23/2018,Stephenson,OPERATING ENGINEER,All,HWY,1,46.65,50.65,1.5,1.5,2,2,19.65,14.15,2.35,1.30,0.00
4/5/2019,Stephenson,OPERATING ENGINEER,All,HWY,2,46.10,50.65,1.5,1.5,2,2,19.65,14.15,2.35,1.30,0.00
8/15/2018,Stephenson,OPERATING ENGINEER,All,HWY,3,44.80,50.65,1.5,1.5,2,2,19.65,14.15,2.35,1.30,0.00
8/15/2018,Stephenson,OPERATING ENGINEER,All,HWY,4,43.35,50.65,1.5,1.5,2,2,19.65,14.15,2.35,1.30,0.00
8/15/2018,Stephenson,OPERATING ENGINEER,All,HWY,5,41.90,50.65,1.5,1.5,2,2,19.65,14.15,2.35,1.30,0.00
8/15/2018,Stephenson,OPERATING ENGINEER,All,HWY,6,49.65,50.65,1.5,1.5,2,2,19.65,14.15,2.35,1.30,0.00
8/15/2018,Stephenson,OPERATING ENGINEER,All,HWY,7,47.65,50.65,1.5,1.5,2,2,19.65,14.15,2.35,1.30,0.00
8/15/2018,Stephenson,PAINTER,All,ALL,,39.45,41.45,1.5,1.5,1.5,1.5,11.55,8.46,0.00,1.35,0.00
8/15/2018,Stephenson,PILEDRIVER,All,BLD,,36.54,40.56,1.5,1.5,2,2,11.50,17.05,0.00,0.73,0.00
12/21/2018,Stephenson,PILEDRIVER,ALL,HWY,,42.77,44.52,1.5,1.5,2,2,11.50,17.05,0.00,0.73,
10/26/2018,Stephenson,PIPEFITTER,All,BLD,,48.67,52.08,1.5,1.5,2,2,8.95,12.19,0.00,1.70,0.00
8/15/2018,Stephenson,PLASTERER,All,BLD,,35.33,38.86,1.5,1.5,2,2,11.30,16.89,0.00,0.50,0.00
10/26/2018,Stephenson,PLUMBER,All,BLD,,48.67,52.08,1.5,1.5,2,2,8.95,12.19,0.00,1.70,0.00
11/5/2018,Stephenson,ROOFER,All,BLD,,43.65,47.65,1.5,1.5,2,2,9.73,12.44,0.00,0.53,0.00
4/5/2019,Stephenson,SHEETMETAL WORKER,All,BLD,,42.06,45.42,1.5,1.5,2,2,7.81,19.28,0.00,0.45,0.00
8/15/2018,Stephenson,SPRINKLER FITTER,ALL,BLD,,37.12,39.87,1.5,1.5,2,2,8.42,8.50,0.00,0.35,
8/15/2018,Stephenson,STONE MASON,All,BLD,,41.45,44.20,1.5,1.5,2,2,11.05,14.00,0.00,0.93,0.00
8/15/2018,Stephenson,TERRAZZO FINISHER,All,BLD,,35.05,35.05,1.5,1.5,2,2,10.35,7.11,0.00,0.78,0.00
8/15/2018,Stephenson,TERRAZZO MASON,All,BLD,,38.00,40.50,1.5,1.5,2,2,10.35,9.14,0.00,0.84,0.00
8/15/2018,Stephenson,TILE LAYER,All,BLD,,34.77,,1.5,1.5,2,2,0.00,0.00,0.00,0.00,27.90
8/15/2018,Stephenson,TILE MASON,All,BLD,,38.00,40.50,1.5,1.5,2,2,10.35,9.14,0.00,0.84,0.00
8/15/2018,Stephenson,TRUCK DRIVER,All,ALL,1,35.02,38.02,1.5,1.5,2,2,0.00,0.00,0.00,0.00,17.40
8/15/2018,Stephenson,TRUCK DRIVER,All,ALL,2,35.17,38.17,1.5,1.5,2,2,0.00,0.00,0.00,0.00,17.40
8/15/2018,Stephenson,TRUCK DRIVER,ALL,ALL,3,35.37,0.00,1.5,1.5,2,2,8.60,8.60,0.00,0.20,
8/15/2018,Stephenson,TRUCK DRIVER,All,ALL,4,35.48,38.48,1.5,1.5,2,2,0.00,0.00,0.00,0.00,17.40
8/15/2018,Stephenson,TUCKPOINTER,All,BLD,,41.45,44.20,1.5,1.5,2,2,11.05,14.00,0.00,0.93,0.00
4/5/2019,Tazewell,ASBESTOS ABT-GEN,NW,BLD,,26.92,28.42,1.5,1.5,2,2,8.20,19.63,0.00,0.80,0.00
8/15/2018,Tazewell,ASBESTOS ABT-GEN,NW,HWY,,30.53,32.03,1.5,1.5,2,2,8.20,21.45,0.00,0.85,0.00
4/5/2019,Tazewell,ASBESTOS ABT-GEN,SE,BLD,,28.62,30.12,1.5,1.5,2,2,9.25,15.00,0.00,0.80,0.00
11/5/2018,Tazewell,ASBESTOS ABT-MEC,All,BLD,,32.78,35.28,1.5,1.5,2,2,12.92,11.82,0.00,0.72,0.00
8/15/2018,Tazewell,BOILERMAKER,All,BLD,,40.00,43.00,2,2,2,2,7.07,18.19,0.00,0.40,0.00
